cod;codPostal;nomCalle
79914;37008;OBISPO DON JERONIMO
79915;37008;OREJUDOS
79916;37008;PABLO CASALS
79917;37008;PADRE IGNACIO ELLACURIA,Avenida
79918;37008;PADRE MORAN
79919;37008;PALOMINOS
79920;37008;PALOS DE MOGUER
79921;37008;PAN Y CARBON
79922;37008;PANTERA
79923;37008;PARLAMENTO EUROPEO, DEL
79924;37008;PARQUE
79925;37008;PARQUE DE LA SALUD
79926;37008;PARQUE DE LAS MUSAS
79927;37008;PARQUE FLUVIAL,Paseo
79928;37008;PATIO CHICO
79929;37008;PATIO DE ESCUELAS MENORES,Plaza
79930;37008;PAZ
79931;37008;PERDON
79932;37008;PEROMINGO
79933;37008;PESCA
79934;37008;PICO ALMANZOR
79935;37008;PICO ANETO
79936;37008;PICO DEL CALVITERO
79937;37008;PICO DEL MONCAYO
79938;37008;PICO DEL NARANCO
79939;37008;PICO JALAMA
79940;37008;PICO LA MALADETA
79941;37008;PICO VELETA
79942;37008;PICOS DE EUROPA
79943;37008;PIEDAD
79944;37008;PIERRE WERNER
79945;37008;PINAR DE VALSAIN
79946;37008;PLACENTINOS
79947;37008;PLATA
79948;37008;POLIGONO INDUSTRIAL MONTALVO
79949;37008;POLVORIN
79950;37008;PONIENTE,Plaza
79951;37008;POZO DE LOS HUMOS
79952;37008;PRADILLO
79953;37008;PROFESOR SANCHEZ FRAILE
79954;37008;PROGRESO,Paseo
79955;37008;PUENTE,Plaza
79956;37008;PUENTE DEL PREDILLO
79957;37008;PUENTE ENRIQUE ESTEBAN
79958;37008;PUENTE ROMANO
79959;37008;PUENTE SANCHEZ FABRES
79960;37008;PUERTA SAN PABLO,Plaza
79961;37008;PUERTO DE LA LUZ
79962;37008;QUEVEDO
79963;37008;RAMIRO LEDESMA
79964;37008;RAMON DE MESONEROS ROMANOS
79965;37008;RECTOR ESPERABE,Paseo
79966;37008;RENFE, DE LA,Casas
79967;37008;REYES DE ESPAÑA,Avenida
79968;37008;RIO,Plaza
79969;37008;RIO COA
79970;37008;RIO MONDEGO
79971;37008;RIO TORMES
79972;37008;RIVERA DEL PUENTE
79973;37008;ROBERT SHUMAN,Plazuela
79974;37008;RODASVIEJAS
79975;37008;RODRIGO DE TRIANA
79976;37008;RUA MAYOR   (Impares del 41 al final)  (Pares del 32 al final)
79977;37008;RUFINO AGUIRRE IBAÑEZ
79978;37008;SAAVEDRA Y FAJARDO
79979;37008;SALAS POMBO
79980;37008;SALUD PRIMERA
79981;37008;SALUD SEGUNDA
79982;37008;SAN BARTOLOME,Plaza
79983;37008;SAN BUENAVENTURA
79984;37008;SAN COSME
79985;37008;SAN DAMIAN
79986;37008;SAN EDUARDO
79987;37008;SAN FERNANDO,Plaza
79988;37008;SAN FRANCISCO DE ASIS,Plaza
79989;37008;SAN FRANCISCO DE SALES,Plaza
79990;37008;SAN GREGORIO
79991;37008;SAN ILDEFONSO
79992;37008;SAN JOSE
79993;37008;SAN JUAN DE ALCAZAR
79994;37008;SAN PABLO   (Impares del 19 al final)  (Pares del 30 al final)
79995;37008;SAN VICENTE FERRER
79996;37008;SANCHEZ ROJAS
79997;37008;SANCHEZ RUANO
79998;37008;SANTA BRIGIDA
79999;37008;SANTA CECILIA,Plaza
80000;37008;SANTA GENOVEVA
80001;37008;SANTA MARIA LA BLANCA
80002;37008;SANTA MONICA
80003;37008;SANTIAGO
80004;37008;SANTIAGO,Plaza
80005;37008;SEQUEROS
80006;37008;SERRANOS
80007;37008;SIEGAVERDE
80008;37008;SILENCIO
80009;37008;SIN SALIDA
80010;37008;SOMOSANCHO
80011;37008;STRASBURGO
80012;37008;TABOADA GARCIA
80013;37008;TAVIRA
80014;37008;TEIDE
80015;37008;TEJARES,Plazuela (Impares del 1 al final)  (Pares del 2 al final)
80016;37008;TEJEROS
80017;37008;TENTENECIO
80018;37008;TESO DE LA FERIA
80019;37008;TESO DE SAN NICOLAS
80020;37008;TIERRA DE CAMPOS
80021;37008;TIZZIANO
80022;37008;TOMAS RODRIGUEZ PINILLA
80023;37008;TORMES, DEL,Paseo
80024;37008;TORRENTE
80025;37008;TOSTADO, EL
80026;37008;TRATADO DE AMSTERDAM,Glorieta
80027;37008;TRATADO DE LA HAYA
80028;37008;TRATADO DE MAASTRICHT
80029;37008;TRATADO DE NIZA
80030;37008;TRATADO DE PARIS
80031;37008;TRATADO DE ROMA
80032;37008;TRAVIESA
80033;37008;TRILINGUE
80034;37008;UVA
80035;37008;VALMUZA, LA,Plaza
80036;37008;VAZQUEZ DIAZ
80037;37008;VENANCIO BLANCO
80038;37008;VERACRUZ
80039;37008;VIA,Travesia
80040;37008;VICTORIO MACHO
80041;37008;VIEJO,Mercado
80042;37008;VILAR FORMOSO
80043;37008;VILLANUEVA SERENA
80044;37008;VILLAR DEL PROFETA
80045;37008;VILLASELVA
80046;37008;VIRGEN DE GUADALUPE
80047;37008;VIRGEN DE LA VEGA,Plaza
80048;37008;VIRGEN DE LORETO, DE LA,Glorieta
80049;37008;VIRGEN DEL CUETO,Avenida
80050;37008;VIRIATO,Plaza
80051;37008;VISEU
80052;37008;VISTAHERMOSA,Carretera
80053;37008;WILLY BRANDT,Plazuela
80054;37008;WINSTON CHURCHIL, DE,Plazuela
80055;37008;ZURGUEN, EL
80056;37070;CODIGO CORRESPONDENCIA OFICIAL CORREOS-TELEGRAFOS
80057;37071;CODIGO CORRESPONDENCIA PARA ORGANISMOS OFICIALES
80058;37080;CODIGO POSTAL PARA APARTADOS PARTICULARES Y LISTA
80059;38001;ALEJANDRO CIORANESCU
80060;38001;ALMEYDA,Pasaje
80061;38001;ANAGA,Avenida
80062;38001;ARAUCARIA,Pasaje
80063;38001;ARQUITECTO,Plaza
80064;38001;ARQUITECTO ALBERTO SARTORIS,Plaza
80065;38001;ARQUITECTO MARRERO REGALADO,Glorieta
80066;38001;BODEGAS,Callejon
80067;38001;CARLOS CHEVILLY
80068;38001;CARLOS J.R. HAMILTON
80069;38001;CORNISA
80070;38001;CORNISA 3
80071;38001;CORNISA 4
80072;38001;DOCTOR ASIN GABIN
80073;38001;DOCTOR FRANCISCO TRUJILLO CASTRO
80074;38001;DOCTOR GUIGOU
80075;38001;DOCTOR JOSE NAVEIRAS   (Pares del 2 al 34)
80076;38001;DOCTOR PABLOS ABRIL
80077;38001;DOCTOR PERAZA DE AYALA
80078;38001;ELIAS RAMOS GONZALEZ
80079;38001;ESPERANTO
80080;38001;FERNANDEZ H. DE GUZMAN
80081;38001;FERNANDO H. GUZMAN
80082;38001;FINCA EL PARTIDO
80083;38001;FRANCISCO LA ROCHE,Avenida
80084;38001;GALDAR
80085;38001;GARCIA MORATO
80086;38001;GASPAR FERNANDEZ
80087;38001;GENERAL FRANCO,Rambla (Impares del 107 al final)  (Pares del 114 al final)
80088;38001;JOSE DE ZARATE Y PENICHE
80089;38001;JOSE MARTI,Avenida
80090;38001;JUNTA OBRAS DEL PUERTO,Particular
80091;38001;LAUREL,Pasaje
80092;38001;LAVADEROS, DE LOS,Plaza
80093;38001;MARAÑUELAS
80094;38001;MARIA MERIDA PEREZ
80095;38001;MARINA, LA   (Impares del 31 al final)  (Pares del 16 al final)
80096;38001;MENDEZ NUÑEZ   (Impares del 21 al final)  (Pares del 82 al final)
80097;38001;MIGUEL PINTOR GONZALEZ
80098;38001;MUELLE RIBERA
80099;38001;PEDRO PEREZ DIAZ
80100;38001;PIEDRAS LAS,Pasaje
80101;38001;PINTOR JOSE AGUIAR
80102;38001;PINTOR TEODORO RIOS
80103;38001;PISACA,Pasaje
80104;38001;PROFESOR PERAZA DE AYALA
80105;38001;RAVINA,Pasaje
80106;38001;RAVINA,Callejon
80107;38001;RAVINA, PRIMERO,Pasaje
80108;38001;RAVINA, SEGUNDO,Pasaje
80109;38001;REAL CLUB NAUTICO,Plaza
80110;38001;REPUBLICA DE HONDURAS
80111;38001;ROSA, LA   (Impares del 29 al final)  (Pares del 32 al final)
80112;38001;SALUDO, EL
80113;38001;SAN ANTONIO
80114;38001;SAN ANTONIO DE TEXASS,Plaza
80115;38001;SAN FERNANDO
80116;38001;SAN FRANCISCO   (Impares del 51 al 121)  (Pares del 52 al 116)
80117;38001;SAN FRANCISCO JAVIER
80118;38001;SAN ISIDRO
80119;38001;SAN JUAN BAUTISTA   (Impares del 41 al final)  (Pares del 42 al final)
80120;38001;SAN MARTIN
80121;38001;SAN MARTIN, TRANSVERSAL,Callejon
80122;38001;SAN MIGUEL,Callejon (Impares del 1 al final)  (Pares del 2 al final)
80123;38001;SAN MIGUEL   (Impares del 7 al final)  (Pares del 6 al final)
80124;38001;SAN PEDRO,Pasaje
80125;38001;SANTA TERESITA
80126;38001;SANTIAGO   (Impares del 25 al final)  (Pares del 24 al final)
80127;38001;SEÑOR DE LAS TRIBULACIONES
80128;38001;TRIBULACIONES,Callejon
80129;38001;ULISES GUIMERA CASTELLANOS
80130;38001;VENTOSO, EL
80131;38002;ADELANTADO
80132;38002;ALFEREZ PROVISIONAL,Plaza
80133;38002;ANTONIO DE LARA Y ZARATE
80134;38002;BERNABE RODRIGUEZ
80135;38002;BETHENCOURT ALFONSO
80136;38002;BOUZA,Callejon
80137;38002;CALLAO DE LIMA   (Impares del 19 al final)  (Pares del 36 al final)
80138;38002;CANDELARIA,Plaza (Impares del 9 al final)  (Pares del 8 al final)
80139;38002;CASTILLO   (Impares del 1 al 29)  (Pares del 2 al 32)
80140;38002;CASTILLO   (Impares del 1 al 31)  (Pares del 2 al 32)
80141;38002;COMBATE,Callejon
80142;38002;DUQUE DE SANTA ELENA,Alameda
80143;38002;EMILIO CALZADILLA
80144;38002;GALERIAS EL PILAR,Pasaje
80145;38002;GENERAL MORALES
80146;38002;IRINEO GONZALEZ,Plaza
80147;38002;ISABEL II,Plaza
80148;38002;JESUS NAZARENO   (Impares del 39 al final)  (Pares del 32 al final)
80149;38002;JESUS NAZARENO   (Impares del 41 al final)  (Pares del 36 al final)
80150;38002;JOSE ANTONIO DE LARA Y ZAROTE
80151;38002;JOSE AROZENA PAREDES
80152;38002;JOSE MURPHY
80153;38002;JUAN PADRON   (Impares del 1 al 5)  (Pares del 2 al 8)
80154;38002;LUNA, LA
80155;38002;MARINA, LA   (Impares del 1 al 29)  (Pares del 2 al 14)
80156;38002;MENDEZ NUÑEZ   (Pares del 40 al 80)
80157;38002;MILICIAS DE GARACHICO,Paseo
80158;38002;NUMANCIA   (Impares del 1 al 11)  (Pares del 2 al 12)
80159;38002;OJEDA,Pasaje
80160;38002;PATRICIO ESTEVANEZ
80161;38002;PATRIOTISMO,Plaza
80162;38002;PELIGROS,Pasaje
80163;38002;PEREZ GALDOS
80164;38002;PILAR
80165;38002;PRINCIPE DE ASTURIAS,Plaza
80166;38002;PUERTO ESCONDIDO
80167;38002;ROSA, LA   (Impares del 1 al 27)  (Pares del 2 al 30)
80168;38002;RUIZ DE PADRON
80169;38002;SABINO BERTHELOT   (Impares del 31 al final)  (Pares del 38 al final)
80170;38002;SAN CLEMENTE   (Impares del 27 al final)  (Pares del 18 al final)
80171;38002;SAN FRANCISCO,Plaza (Impares del 1 al final)  (Pares del 2 al final)
80172;38002;SAN FRANCISCO   (Impares del 1 al 49)  (Pares del 2 al 50)
80173;38002;SAN FRANCISCO   (Impares del 1 al 53)  (Pares del 2 al 50)
80174;38002;SAN JUAN BAUTISTA   (Impares del 1 al 39)  (Pares del 2 al 40)
80175;38002;SAN LUCAS   (Impares del 25 al final)  (Pares del 36 al final)
80176;38002;SAN LUIS
80177;38002;SAN MIGUEL   (Impares del 1 al 5)  (Pares del 2 al 4)
80178;38002;SAN NICOLAS
80179;38002;SAN PEDRO ALCANTARA   (Impares del 9 al final)  (Pares del 16 al final)
80180;38002;SAN VICENTE FERRER
80181;38002;SANTA CLARA
80182;38002;SANTA MARTA
80183;38002;SANTA ROSA DE LIMA
80184;38002;SANTA ROSALIA
80185;38002;SANTIAGO,Pasaje (Impares del 1 al final)  (Pares del 2 al final)
80186;38002;SANTIAGO   (Impares del 1 al 23)  (Pares del 2 al 22)
80187;38002;SI, DEL
80188;38002;SUAREZ GUERRA   (Impares del 25 al final)  (Pares del 20 al final)
80189;38002;SUR,Muelle
80190;38002;TEOBALDO POWER   (Impares del 5 al final)  (Pares del 6 al final)
80191;38002;VALENTIN SANZ   (Impares del 17 al final)  (Pares del 14 al final)
80192;38002;VILLALBA HERVAS
80193;38003;AFILARMONICA NI FU NI FA
80194;38003;ALFARO
80195;38003;ANGEL GUIMERA
80196;38003;ANTONIO DOMINGUEZ AFONSO
80197;38003;AUREA DIAZ FLORES   (Impares del 1 al final)
80198;38003;BARRANCO SANTO (GALCERAN AL MAR)
80199;38003;BETHENCOURT Y MOLINA
80200;38003;BRAVO MURILLO,Avenida
80201;38003;BUENOS AIRES,Avenida (Impares del 1 al 51)  (Pares del 2 al 78)
80202;38003;CALLAO DE LIMA   (Impares del 1 al 17)  (Pares del 2 al 34)
80203;38003;CALLAO DE LIMA   (Impares del 1 al 19)  (Pares del 2 al 34)
80204;38003;CANDELARIA   (Impares del 1 al final)  (Pares del 2 al final)
80205;38003;CANDELARIA,Plaza (Impares del 1 al 7)  (Pares del 2 al 6)
80206;38003;CANDELARIA, LA,Plaza
80207;38003;CARMEN MONTEVERDE
80208;38003;CASTILLO   (Impares del 33 al final)  (Pares del 34 al final)
80209;38003;CASTILLO   (Impares del 31 al final)  (Pares del 34 al final)
80210;38003;CENTRAL,Mercado
80211;38003;CLAVEL, EL
80212;38003;CONCORDIA, LA
80213;38003;CONSTITUCION,Avenida
80214;38003;CRUCES, LAS
80215;38003;CRUZ VERDE
80216;38003;DARIAS Y PADRON
80217;38003;DOCTOR ALLART
80218;38003;DOCTOR MIGUEL LOPEZ GONZALEZ
80219;38003;EDUARDO DOMINGUEZ AFONSO
80220;38003;EMILIO LOPEZ
80221;38003;ESPAÑA,Plaza
80222;38003;EUROPA,Plaza
80223;38003;FERNANDEZ NAVARRO
80224;38003;FOMENTO
80225;38003;FRANCISCO BONNIN
80226;38003;FUENTE DE SANTA CRUZ
80227;38003;FUENTES MORALES
80228;38003;GALCERAN   (Impares del 1 al 15)
80229;38003;GENERAL GUTIERREZ
80230;38003;GORO, EL
80231;38003;HONDURAS
80232;38003;HUERTA, LA
80233;38003;HUMO, EL
80234;38003;IGLESIA,Plaza
80235;38003;IMELDO SERIS
80236;38003;ISLA DE LA MADERA,Plaza
80237;38003;JESUS NAZARENO   (Impares del 1 al 37)  (Pares del 2 al 30)
80238;38003;JESUS NAZARENO   (Impares del 1 al 39)  (Pares del 8 al 34)
80239;38003;JOSE ANTONIO PRIMO DE RIVERA,Avenida
80240;38003;JOSE HERNANDEZ ALFONSO
80241;38003;JOSE MANUEL GUIMERA,Avenida
80242;38003;JUAN ALVAREZ GARCIA
80243;38003;JUAN PADRON   (Impares del 7 al final)  (Pares del 10 al final)
80244;38003;LEONCIO RODRIGUEZ   (Impares del 1 al 45)  (Pares del 2 al 26)
80245;38003;LLANOS, LOS,Senda
80246;38003;LOS LLANOS (CALLES DEL 1 AL 9)
80247;38003;MANUEL HERMOSO,Avenida
80248;38003;MANUEL HERMOSO ROJAS,Avenida
80249;38003;MARCOS REDONDO
80250;38003;MEJIAS
80251;38003;MENDEZ NUÑEZ   (Impares del 1 al 19)  (Pares del 2 al 38)
80252;38003;MIRAFLORES
80253;38003;NICOLAS ESTEVANEZ
80254;38003;NORIA, LA,Calzada
80255;38003;OLIVERA,Callejon
80256;38003;PADRE MOORE
80257;38003;PALMA, LA
80258;38003;PARTICULAR DE PADRON
80259;38003;PI Y MARGALL   (Impares del 1 al 25)  (Pares del 2 al 28)
80260;38003;PUENTE DEL CABO
80261;38003;PUENTE DEL GENERAL SERRADOR
80262;38003;PUERTA CANSECO
80263;38003;QUINTA, LA
80264;38003;RAFAEL HARDISSON SPOU   (Impares del 9 al final)  (Pares del 14 al final)
80265;38003;RAFAEL HARDISSON SPOU   (Impares del 1 al final)  (Pares del 2 al final)
80266;38003;RAMON Y CAJAL   (Impares del 1 al 5)  (Pares del 2 al 8)
80267;38003;REGLA
80268;38003;REJA, LA
80269;38003;ROBAYNA   (Impares del 1 al 15)  (Pares del 2 al 12)
80270;38003;ROSARIO
80271;38003;SABINO BERTHELOT   (Impares del 1 al 29)  (Pares del 2 al 36)
80272;38003;SAN CLEMENTE   (Impares del 1 al 25)  (Pares del 2 al 16)
80273;38003;SAN FRANCISCO DE PAULA
80274;38003;SAN LUCAS   (Impares del 1 al 23)  (Pares del 2 al 34)
80275;38003;SAN PEDRO ALCANTARA   (Impares del 1 al 7)  (Pares del 2 al 14)
80276;38003;SAN SEBASTIAN,Avenida (Impares del 1 al 53)  (Pares del 2 al 58)
80277;38003;SANTO DOMINGO,Plaza
80278;38003;SANTO DOMINGO
80279;38003;SUAREZ GUERRA   (Impares del 1 al 23)  (Pares del 2 al 18)
80280;38003;TEOBALDO POWER   (Impares del 1 al 3)  (Pares del 2 al 4)
80281;38003;TORRENTE, EL
80282;38003;TRES DE MAYO,Avenida (Impares del 1 al 65)  (Pares del 2 al 26)
80283;38003;VALENTIN SANZ   (Impares del 1 al 15)  (Pares del 2 al 12)
80284;38003;VICTOR ZURITA SOLER
80285;38003;VIERA Y CLAVIJO   (Impares del 1 al 33)  (Pares del 2 al 44)
80286;38003;WEYLER,Plaza
80287;38003;X, LA
80288;38004;ADALBERTO BENITEZ TOGORES
80289;38004;ALVAREZ DE LUGO
80290;38004;ANSELMO BENITEZ
80291;38004;BARRANCO ASUNCIONISTAS,Avenida
80292;38004;BARRANCO SANTO, S/N (GALCERAN HASTA ASUNCIONISTAS)
80293;38004;BENAVIDES
80294;38004;CAIRASCO
80295;38004;CASALON,Camino
80296;38004;CASTRO   (Impares del 1 al 7)  (Pares del 2 al 34)
80297;38004;COSTA Y GRIJALBA
80298;38004;DIECIOCHO DE JULIO
80299;38004;DOCTOR FERNANDEZ BARAJAS VILCHES
80300;38004;DOCTOR GONZALEZ COBIELLA
80301;38004;DOCTOR JOSE NAVEIRAS   (Impares del 1 al final)  (Pares del 36 al final)
80302;38004;DOCTOR WOLFFEL
80303;38004;DUGGI   (Impares del 1 al 65)  (Pares del 2 al 56)
80304;38004;DUGGI,Plaza (Impares del 1 al final)  (Pares del 2 al final)
80305;38004;EMETERIO PADRON CRUZ
80306;38004;ENRIQUE MARCOS DORTA
80307;38004;ENRIQUE WOLFSON   (Impares del 29 al final)  (Pares del 10 al final)
80308;38004;FERNANDO DE MASSY
80309;38004;FRANCISCO GUERRERO CAZORLA
80310;38004;GALCERAN   (Pares del 2 al 12)
80311;38004;GENERAL ANTEQUERA
80312;38004;GENERAL FRANCO,Rambla (Impares del 61 al 105)  (Pares del 2 al 112)
80313;38004;GENERAL MOSCARDO
80314;38004;GENERAL O'DONNELL
80315;38004;GENERAL PORLIER   (Impares del 1 al 73)  (Pares del 2 al 60)
80316;38004;GENERAL RAMOS SERRANO   (Impares del 1 al 7)  (Pares del 2 al final)
80317;38004;GENERAL SERRANO   (Impares del 1 al 63)  (Pares del 2 al 76)
80318;38004;IRIARTE
80319;38004;JESUS Y MARIA
80320;38004;JUAN P. ALONSO RODRIGUEZ
80321;38004;MARIA CRISTINA
80322;38004;NUMANCIA   (Impares del 13 al final)  (Pares del 14 al final)
80323;38004;PARQUE GARCIA SANABRIA
80324;38004;PEDRO SCHWARTZ,Plaza
80325;38004;PEREZ DE ROZAS
80326;38004;PI Y MARGALL   (Impares del 27 al final)  (Pares del 30 al final)
80327;38004;PORLIER   (Impares del 1 al 73)  (Pares del 2 al 60)
80328;38004;PROGRESO
80329;38004;PULIDO,Rambla (Impares del 1 al 77)  (Pares del 2 al 74)
80330;38004;RAMON BAUDET GRANDY
80331;38004;RAMON Y CAJAL   (Impares del 7 al 41)  (Pares del 10 al 54)
80332;38004;ROBAYNA   (Impares del 17 al final)  (Pares del 14 al final)
80333;38004;RUBENS MARICHAL LOPEZ   (Impares del 1 al 93)  (Pares del 2 al 70)
80334;38004;SANTA TERESA DE JORNET E IBARS
80335;38004;SANTA VICENTA MARIA LOPEZ DE VICUÑA
80336;38004;SERRANO   (Impares del 1 al 63)  (Pares del 2 al 76)
80337;38004;SIN SALIDA
80338;38004;SITJA,Pasaje
80339;38004;TENIENTE MARTIN BENCOMO
80340;38004;VEINTICINCO DE JULIO,Avenida
80341;38004;VEINTICINCO DE JULIO,Plaza
80342;38004;VIERA Y CLAVIJO   (Impares del 35 al final)  (Pares del 46 al final)
80343;38005;AGUERE
80344;38005;ALCALA GALIANO,Plaza
80345;38005;ALICANTE
80346;38005;ALMIRANTE DIAZ PIMIENTA
80347;38005;ALVARO RODRIGUEZ LOPEZ
80348;38005;ANGEL AROCHA
80349;38005;ANTONIO DE NEBRIJA
80350;38005;ANTONIO DE NEBRIJA,Callejon
80351;38005;AUREA DIAZ FLORES   (Pares del 2 al final)
80352;38005;BERNARDINO SEMAN
80353;38005;BUENOS AIRES,Avenida (Impares del 53 al final)  (Pares del 80 al final)
80354;38005;CALDERON DE LA BARCA
80355;38005;CAMELLO, EL
80356;38005;CARMEN,Avenida
80357;38005;CASTELLON DE LA PLANA
80358;38005;CERVANTES
80359;38005;CHURRUCA,Plazoleta
80360;38005;CORALES
80361;38005;CURTIDOS, LOS,Plaza
80362;38005;DOCTOR FERNANDO BARAJAS PRAT
80363;38005;EDUARDO ZAMACOIS
80364;38005;ELCANO
80365;38005;ERIC LIONEL FOX
80366;38005;FERNANDEZ HERRERO
80367;38005;FRAGATA DANMARK
80368;38005;GALCERAN   (Impares del 17 al final)  (Pares del 14 al final)
80369;38005;GARCILASO DE LA VEGA
80370;38005;GILBERTO CAYOL LOPEZ
80371;38005;GONGORA
80372;38005;GRAVINA,Plaza
80373;38005;GUMERSINDO ROBAYNA GALVAN
80374;38005;HELIODORO RODRIGUEZ GONZALEZ
80375;38005;HELIODORO RODRIGUEZ LOPEZ
80376;38005;HERMANOS LOGMAN
80377;38005;JORGE MANRIQUE
80378;38005;JOSE MARIA DE VILLA
80379;38005;JOSE RODRIGUEZ RAMIREZ
80380;38005;JUAN SEBASTIAN ELCANO
80381;38005;LEGAZPI
80382;38005;LEONCIO RODRIGUEZ   (Impares del 47 al final)  (Pares del 28 al final)
80383;38005;LEPANTO
80384;38005;LOPE DE VEGA
80385;38005;LUIS ALVAREZ CRUZ
80386;38005;LUIS VIVES
80387;38005;MAGALLANES,Plaza
80388;38005;MAGO,Plazoleta
80389;38005;MALAQUITA
80390;38005;MOLINOS, LOS
80391;38005;MOLOWNY,Callejon
80392;38005;MONJAS, LAS
80393;38005;MONTES DE OCA,Urbanizacion
80394;38005;MUTINE, LA
80395;38005;NEBRIJA,Callejon
80396;38005;NUÑEZ DE BALBOA
80397;38005;ORELLANA
80398;38005;PADRE ANCHIETA
80399;38005;PEDRO DE MENDOZA,Glorieta
80400;38005;PEPITA SERRADOR
80401;38005;PEREZ ZAMORA
80402;38005;POETA LUIS FERIA
80403;38005;POETA PEDRO BETHENCOURT PADILLA
80404;38005;QUEVEDO
80405;38005;RAFAEL HARDISSON SPOU   (Impares del 1 al 7)  (Pares del 2 al 12)
80406;38005;REPUBLICA DOMINICANA,Plaza
80407;38005;REYES CATOLICOS,Avenida (Impares del 1 al final)
80408;38005;SALLE, LA,Avenida
80409;38005;SAN JUAN BAUTISTE DE LA SALLE
80410;38005;SAN RAFAEL Y SAN ROQUE
80411;38005;SAN SEBASTIAN,Avenida (Impares del 55 al final)  (Pares del 60 al final)
80412;38005;SETENTA
80413;38005;TIRSO DE MOLINA
80414;38005;TOME CANO
80415;38005;TRES DE MAYO,Avenida (Impares del 67 al final)  (Pares del 28 al final)
80416;38005;VALENCIA
80417;38005;VICTORIA,Plaza
80418;38006;ACACIAS,Camino
80419;38006;AGULO,Pasaje
80420;38006;ANDAMIO
80421;38006;ANTONIO GONZALEZ SUAREZ
80422;38006;ARQUITECTO ENRIQUE RUMEU DE ARMAS,Plaza
80423;38006;ASUNCIONISTAS,Pasaje (Impares del 1 al final)  (Pares del 2 al final)
80424;38006;ASUNCIONISTAS,Avenida (Impares del 1 al final)  (Pares del 2 al 26)
80425;38006;ATARJEA BLANCA
80426;38006;ATARJEA TAHODIO
80427;38006;AZADA
80428;38006;BARRANCO SANTO, S/N (PUENTE ZURITA AL FINAL)
80429;38006;BARRIO NUEVO
80430;38006;CALVO SOTELO
80431;38006;CAMINO BARRANCO
80432;38006;CAMPITOS,Carretera
80433;38006;CAMPOAMOR
80434;38006;CANDADO
80435;38006;CAPITAN GOMEZ LANDERO
80436;38006;CASTRO   (Impares del 9 al final)  (Pares del 36 al final)
80437;38006;CERRADURA
80438;38006;CERROJO
80439;38006;CESTA
80440;38006;CIEN ESCALONES, LOS
80441;38006;COLINAS DE BELLOMONTE
80442;38006;COMANDANTE SANCHEZ PINTO
80443;38006;CUEVA ROJA,Carretera
80444;38006;DIEGO CROSA
80445;38006;DOCTOR CERVIA
80446;38006;DOCTOR CRISTINO DIAZ MARTINEZ
80447;38006;DOCTOR FLEMING
80448;38006;DOCTOR HERIBERTO ARROYO
80449;38006;DOCTOR MANUEL PAREJO MORENO
80450;38006;DOCTOR MARAÑON
80451;38006;DOCTOR PASTEUR
80452;38006;DOCTOR PEREZ CAMACHO
80453;38006;DOCTOR PISACA FERNANDEZ
80454;38006;DOCTOR ZEROLO
80455;38006;DOMINGO J. MANRIQUE
80456;38006;DRAGO
80457;38006;DUGGI   (Impares del 67 al final)  (Pares del 58 al final)
80458;38006;DUNANT,Pasaje
80459;38006;EMILIO SERRA FERNANDEZ DE MORATIN
80460;38006;ENREDADERA
80461;38006;ENRIQUE RUMEU DE ARMAS
80462;38006;ENRIQUE WOLFSON   (Impares del 1 al 27)  (Pares del 2 al 8)
80463;38006;ESCALERITAS, LAS
80464;38006;ESCUELAS PIAS,Paseo
80465;38006;ESMERALDA CERVANTES
80466;38006;ESTADO DE VIRGINIA,Glorieta
80467;38006;FAYCAN
80468;38006;FEBLES CAMPOS
80469;38006;FERNANDO PRIMO DE RIVERA
80470;38006;FINCA EL GATO
80471;38006;FRANCISCO HERNANDEZ BARROSO,Plaza
80472;38006;GENERAL FANJUL
80473;38006;GENERAL FRANCO,Rambla (Impares del 1 al 59)
80474;38006;GENERAL GODED
80475;38006;GENERAL MOLA,Avenida (Impares del 1 al 29)  (Pares del 2 al 38)
80476;38006;GENERAL PORLIER   (Impares del 75 al final)  (Pares del 62 al final)
80477;38006;GENERAL RAMOS SERRANO   (Impares del 9 al final)
80478;38006;GENERAL SANJURJO
80479;38006;GENERAL SERRANO   (Impares del 65 al final)  (Pares del 78 al final)
80480;38006;HENRY DUNANT
80481;38006;HORACIO NELSON
80482;38006;ISLA DE GOMERA
80483;38006;ISLA DE LA GOMERA,Callejon
80484;38006;JUAN PEREZ DELGADO (NIJOTA)
80485;38006;JULIO TOVAR
80486;38006;LECHERAS, LAS
80487;38006;LLAVITA, LA
80488;38006;LOMA, LA
80489;38006;LUIS DIEGO CUSCOY
80490;38006;MANUEL VELAZQUEZ CABRERA
80491;38006;MANUEL VERDUGO
80492;38006;MARISOL MARIN
80493;38006;MATILDE MARTIN
80494;38006;MONTURRIO
80495;38006;OBISPO PEREZ CACERES
80496;38006;OLIVER,Camino
80497;38006;PAZ,Plaza
80498;38006;PEDRO PINTO DE LA ROSA
80499;38006;POETA HERNANDEZ AMADOR
80500;38006;POETA RODRIGUEZ HERRERA
80501;38006;POETA TABARES BARTLET
80502;38006;POETA TOMAS MORALES
80503;38006;POETA VIANA
80504;38006;POETA ZEROLO
80505;38006;POLEA
80506;38006;PORLIER   (Impares del 75 al final)  (Pares del 62 al final)
80507;38006;PRIMO DE RIVERA
80508;38006;PROSPERIDAD
